,Unnamed: 0,evol_stage,initial_mass,initial_Yinit,initial_feh,initial_MLT,star_age,frac_age,ms_age,effective_T,log_g,radius,star_feh,delta_nu_fit,hrgradient,fagegradient,initial_zx,star_zx,weights
67746,5629024,2,1.18,0.28,-0.5,1.7,3.2672608520876163,9.759804875131257,2.57430495290155,-80.06126144352143,3.6629207237594095,2.647912490869658,-0.5589514080987664,34.114565960171326,0.0013406752227719928,0.0003887594698688823,0.005723722564904768,0.004997205010694913,80.06126144352143
49256,8140185,2,1.195,0.29,-0.25,2.2,3.283880719584696,8.325927200885387,2.783772899157508,8.347555450418525,3.837991651705978,2.1792300732996317,-0.3368717283520772,45.22497872362925,0.0015648337551596872,0.0014934187417486866,0.01017837798594532,0.008333104854107693,8.347555450418525
82733,142014,2,1.17,0.32,-0.4,1.7,2.181478133996901,6.3651999843415314,2.1879452637091554,92.91558625563871,4.106478820601157,1.5840252629973823,-0.6470828613869593,68.09732758758801,0.0015540083259177244,0.00016154002028595515,0.0072057397870183,0.0040793945700444215,92.91558625563871
3082,1678386,2,1.09,0.3,-0.1,2.3,4.2213800085951565,5.902105149902829,4.046702177583399,-36.03840317707862,4.090810601746493,1.556483191308819,-0.3034343592476174,72.74561255173306,0.0004046068709574766,0.0016484285918266226,0.014377341048509497,0.009000035357737626,36.03840317707862
81113,689567,2,0.83,0.32,0.2,1.9,16.841891462752816,8.844565732033113,13.946735922467306,-4.073947292349487,4.06947224050426,1.3907342980290571,0.13516157591563413,76.34663757081567,0.0014599066616959365,0.00120156873379601,0.028686566783546162,0.02470814553764105,4.073947292349487
57127,2210379,2,1.19,0.26,-0.5,2.3,3.689936969682276,9.652873576424291,2.8308521209019384,11.650063879709819,3.6463350649260735,2.7097792152210967,-0.529028450885142,33.51730555481634,0.001212001765557734,0.00027546722766125237,0.005723722564904768,0.005353651832111972,11.650063879709819
29967,845984,2,1.16,0.32,-0.3,2.5,3.0627637985722496,9.925484847353218,2.4036785335362545,-27.417663703103642,3.61224194326528,2.782902554479333,-0.3110786739567095,31.456670903455148,0.0012644269539086289,0.00047194362709457327,0.009071488928653629,0.008843005617757247,27.417663703103642
4514,5793931,1,1.17,0.32,0.45,2.1,4.968245548286371,5.3275225765204635,5.4054847355226014,23.58960258368003,4.2123251513219016,1.4024101034927303,0.3887052788820201,88.78054315757174,0.00036801492780086815,0.0020822580360785325,0.05101273105588661,0.044297972964430735,23.58960258368003
99116,1758116,1,1.15,0.32,0.0,2.5,2.9629661456269973,5.009357315924906,3.2209210591014386,7.234209966573985,4.13685753254846,1.5165782756534714,-0.18673636662198626,77.42112873124495,0.0003348861671267518,0.00171396274947877,0.0181,0.01177449279415215,7.234209966573985
626,6163309,2,1.16,0.32,-0.2,2.5,2.8255523883185534,6.971595445508078,2.5637306683925765,32.79812958457234,3.9675557895579705,1.8503063130873143,-0.3487815414104289,56.848026531237814,0.0016683012482416337,0.0039443373533100115,0.011420327935091498,0.008107688105175806,32.79812958457234
77206,4964462,2,1.05,0.24,0.45,1.7,18.886144624327905,9.35640369381233,15.008205280070818,4.183014897912116,3.956423716364157,1.7816378673767708,0.4132752810204484,59.338125535131596,0.0010934938228829444,0.0003796303988856109,0.05101273105588661,0.04687635730223556,4.183014897912116
75037,6828840,2,1.2,0.26,0.0,1.7,5.502972833646795,9.486532799843038,4.3309616552374814,-5.438824349284289,3.7404128094467795,2.4424853092096566,-0.016209448615077837,39.41630025426998,0.0010726899191926998,0.00033566153521147335,0.0181,0.017436893951796147,5.438824349284289
38072,1562047,2,0.96,0.24,-0.5,1.9,9.332130108962044,9.86066948892687,7.502603143404112,-2.3178242831252476,3.6657766586303633,2.3788408006818336,-0.5186273268922472,36.35529736093704,0.0011757171601539211,0.0003723119050716983,0.005723722564904768,0.005483416669705376,2.3178242831252476
49845,4276036,2,1.11,0.26,0.0,1.7,5.916999405207172,6.0358614292999215,5.333809005338517,-10.556141929809286,4.09780565252487,1.5575505280623818,-0.13206434481765,74.33237118269955,0.00036587953393141096,0.0016117342370041146,0.0181,0.013354087884872235,10.556141929809286
92872,700360,2,1.2,0.26,-0.2,2.1,3.866061098438192,6.975600477096468,3.5073014092936337,14.965698966629816,3.9751277859252916,1.8654450970556355,-0.3449091577776437,57.39890688257513,0.0011602637041232895,0.0031150744293672594,0.011420327935091498,0.008180303504253694,14.965698966629816
39923,809939,2,1.04,0.3,0.3,2.5,8.499511229688128,6.7132244259104645,7.144505486991577,11.782284471669442,4.214843126790366,1.3174972523659505,0.2386511446726401,92.05444848135359,0.000669013892594936,0.0028066687874740426,0.036114247900936716,0.031356654409511624,11.782284471669442
97368,7359042,2,0.95,0.32,0.5,1.7,15.433603183850632,9.536921641384525,11.581550013281465,-3.575544389159745,3.8667401241581554,1.8786511477449728,0.4723878976150312,51.718638178890075,0.0016444961220774532,0.00055236970344269,0.05723722564904767,0.05371139999698015,3.575544389159745
