,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,evol_stage,initial_mass,initial_Yinit,initial_feh,initial_MLT,star_age,frac_age,ms_age,effective_T,log_g,radius,star_feh,delta_nu_fit,hrgradient,fagegradient,initial_zx,star_zx,weights
15,43314,43314,43314,45696,2,1.0431302576375885,0.3033327563336091,-0.3666794000080893,2.2732854945261107,4.810956614836608,9.800662959977373,3.47129977944444,11.776159203995974,3.6571494742265496,2.5044346983901877,-0.3801032401737886,35.015370834872634,0.0011858822494365607,0.0003802338508439584,0.0077803507280868565,0.007543542382148973,11.776159203995974
16,21445,21445,21445,22576,1,0.9604831326779636,0.30851854321225003,-0.2564559491977009,2.2235697452194096,4.981519415859959,5.27330509922772,5.023491606804568,-5.142781174690953,4.19388454141147,1.2974973853870235,-0.4686451298345611,89.29953541667452,0.0005201789166937506,0.0030658633692657307,0.01002819166041184,0.0061522424932852395,5.142781174690953
17,12527,12527,12527,13212,2,1.103023719021181,0.2620963054145226,0.2734595799006706,1.9478745916055384,8.166549467837982,5.655467083578683,7.727188850236683,-13.755826395444783,4.222073604898138,1.3459439773741293,0.1986160937865037,92.0993787320354,0.0003353765327572705,0.0019830257047970807,0.03397333290295015,0.02859530075481312,13.755826395444783
18,43400,43400,43400,45785,2,0.8170582626317962,0.2606006170861219,-0.14433907284128306,1.8448615286158043,17.532190767167787,7.508690530862068,16.581300703080732,0.7072112116686641,4.216068065653708,1.1661672712735895,-0.2616235772513956,98.25120021599848,0.0002914681558227532,0.0008412589651565218,0.012981937143899155,0.009909574285206895,0.7072112116686641
19,21421,21421,21421,22551,2,1.0544496129329135,0.3177943874825765,-0.2123435948808144,1.7989707269883517,4.66875336151669,9.743321587932893,3.5014208161561204,10.079786267579948,3.657916084860655,2.5166278972487413,-0.2293922098531588,35.23605414260661,0.001414189130531199,0.0004364116424415143,0.01110030673928676,0.010672996451047792,10.079786267579948
20,25568,25568,25568,26945,2,1.097272688037167,0.2818257474681037,0.4134444815631816,1.8991676383688485,11.068788267412963,9.445698334314852,7.903733545120892,3.963780305369085,3.871472712143628,2.0080706855318144,0.39402186775988857,50.32070303535999,0.0012934147952720465,0.0004207060886577961,0.04689462382571205,0.0448435971680687,3.963780305369085
21,32534,32534,32534,34282,2,1.1859547767120326,0.30948828201511,0.338042740542678,2.103704901852833,4.84198220293389,6.113702499458383,4.796975523979033,-48.479519106682176,4.147188988430504,1.5218101219193447,0.2740334843388552,79.47411635764085,0.0009098511866270279,0.0008591120426125753,0.039420426200134126,0.03401825710900695,48.479519106682176
22,39199,39199,39199,41344,2,1.168662419538939,0.2529392707272722,-0.4979170415761067,1.8937522928554589,4.128939559204822,9.725251900246283,3.1238567632186256,-30.31784018618703,3.632603427591127,2.7276385488293458,-0.5279851474434193,33.061514230860965,0.0011901245133200276,0.0002769246678417936,0.005751240558200174,0.0053665283432814,30.31784018618703
23,30049,30049,30049,31694,2,1.171295309082622,0.271395761915012,-0.22262585421031567,2.078947383575798,3.386463788376051,5.651080880053552,3.423910887000143,36.82505450429285,4.072600109943723,1.6479561541751375,-0.5474617360300043,67.49311561208808,0.0009505285326726936,0.00033488578981188954,0.010840585040186356,0.005131175144259028,36.82505450429285
24,30653,30653,30653,32336,1,1.1149628649246963,0.3099627817724732,-0.2242596281285089,1.8296009210942727,0.8221273069211206,1.5992684061991411,3.0716796627611984,12.546197430847528,4.315220986871024,1.2160862688062255,-0.4480294192961125,102.44265333653799,0.0001945674150102099,0.002579340060288441,0.010799880417149191,0.006451328484430003,12.546197430847528
25,45150,45150,45150,47621,2,1.1665987636821138,0.265326939889329,-0.1459257981662655,2.188138518958432,4.893635434709107,8.6612674299177,3.929035594760825,-6.754645732851403,3.851793027698652,2.118705286986593,-0.19961746982377773,48.16265794138975,0.0014155144239777287,0.0010823063895296636,0.012934593266521377,0.01143039148589173,6.754645732851403
26,26830,26830,26830,28289,2,1.1221914191038724,0.2681408744384869,0.4672596843397694,2.136793893399421,11.79390220975814,9.083781843735373,8.601684184523933,11.750349342753319,4.004016157667921,1.7436581979433547,0.43718547555369897,63.19229498917478,0.0011778744657530145,0.0005169465993746791,0.0530808977244518,0.04952951215939628,11.750349342753319
27,30024,30024,30024,31669,2,1.1316436701788548,0.2820613396967976,0.4224076286457955,2.2145975362219428,10.048138452910235,9.888741432181755,7.767383373606343,-7.593130694154468,3.661857944514874,2.596599540360882,0.4153174343813393,34.2389005420634,0.0005093338968499151,0.000180601115176926,0.0478725105483412,0.047097299858722616,7.593130694154468
28,1532,1532,1532,1620,2,1.1844286730891196,0.31164718536100194,-0.29648888882865265,2.1991403670841483,2.9409634086410485,9.414724362694171,2.392613412727694,-60.95383392923648,3.664381523643267,2.648837041184629,-0.3472527240301451,34.02895538428249,0.0013075074741700364,0.0004053925612029774,0.009145125843141578,0.0081362793435519,60.95383392923648
29,35252,35252,35252,37144,1,1.1417677770514278,0.2834443511120409,-0.4379093324023093,1.7303104217648295,1.5834395640732242,2.6335288355230166,2.8847534224798923,-8.652100888160716,4.2731389662571315,1.2917072128625555,-0.7366831762635899,91.38698006752115,0.00021026352357208846,0.002321370719055971,0.0066034248915414605,0.0033189094111555325,8.652100888160716
30,40510,40510,40510,42728,2,1.1890742897388549,0.3141757566452245,-0.2623708012954045,2.130294171036028,2.9350419963203382,9.489218759971935,2.3436979116018453,-68.66324295326257,3.644040035980832,2.7168974106943784,-0.304376040213861,33.139131847255214,0.0012601716878678595,0.0003614408421760973,0.009892539056603292,0.008980541717747063,68.66324295326257
31,22678,22678,22678,23876,2,1.1755031813720649,0.3036192002831134,-0.287692946759431,1.805023581172216,2.558824198215288,6.10688949970192,2.5915366708549046,-89.99281989310927,4.040186658820274,1.7137136427307431,-0.5601138384654397,62.99939267648371,0.0021437071156204853,0.0009880049004903355,0.009332234175898223,0.004983847402006994,89.99281989310927
32,10578,10578,10578,11169,2,1.1820512687306175,0.3095299015248452,-0.3753304308616193,1.9448271143421647,2.6987212282130977,8.711530010713409,2.302988142954939,16.670163610578893,3.8560043002994577,2.1230213987803874,-0.4580080487892736,45.11431602042122,0.0015835974127815411,0.0011126251908504248,0.007626901612644877,0.0063047885542828145,16.670163610578893
33,23493,23493,23493,24741,2,1.1168798625728782,0.3040001588943349,-0.3330758621003829,2.0564864749410035,3.0681345749750286,6.305379235694666,2.9009857877850425,-9.68050105052808,4.037581586735062,1.675066252619954,-0.5141958791029961,64.19336243481149,0.0004676310884234141,0.0014834544863677743,0.00840625795703373,0.005539654710378094,9.68050105052808
34,6048,6048,6048,6408,2,1.1834670220253432,0.317862069633436,-0.2730814807457267,2.1916673634125288,2.4502181653199573,6.773548294888916,2.3029251716307586,-28.85582753565057,3.9947823822336375,1.811477645924904,-0.4594842631788949,56.77511498429387,0.0004733148111264646,0.0008397201222288264,0.009651550649739191,0.006283394270556611,28.85582753565057
35,7801,7801,7801,8261,2,1.1740463995865458,0.2600137209006589,-0.27754686755961633,1.920346106412476,4.529333941663237,9.72861121841458,3.469882710797678,20.371552371821227,3.668071245639988,2.625045057046284,-0.2917354289454219,34.85355532853969,0.0012247637859228882,0.00037672124521065387,0.009552822479529988,0.009245771283766824,20.371552371821227
36,4640,4640,4640,4919,2,1.1841861339410098,0.3054115814046889,-0.2717110534661601,1.9845086794583224,2.8680131066804084,7.795406297156964,2.541769550919273,-16.687141638620552,3.896116647693361,2.0293730279055406,-0.3781054800776904,49.59691238157466,0.001644843070948182,0.0021016605025177553,0.009682054465676729,0.007578322705915574,16.687141638620552
37,11121,11121,11121,11733,1,0.8960342720470901,0.2415247503820677,0.4603490080287758,1.7015432827282302,0.8971870509468426,1.0623422061143457,28.28402396733207,-11.721952491732955,4.585039979766669,0.799073995252254,0.4555638421174024,180.22807045588144,0.00018681838052099408,0.0022413462044128018,0.05224293684636641,0.05167047059903323,11.721952491732955
38,31145,31145,31145,32846,1,0.9532774287165072,0.2914225373579239,0.4641817310503072,1.742186534681215,0.1925755018005638,1.0239776753401375,14.271332194514525,-6.009098989096806,4.559796919988166,0.8485078640763849,0.4628284490978008,169.43240897474413,0.0003694664325823404,0.0013918241926570724,0.05270603012514058,0.052542051281531284,6.009098989096806
39,28300,28300,28300,29845,1,0.8311855622363702,0.2975016545907096,-0.15219835097616274,2.056679483310844,0.6395773921391524,1.1096488840080778,11.292291665549126,10.738035370477917,4.594516174105434,0.7612645127209715,-0.1601890245600362,185.27284362283746,0.0001861643484907636,0.0022322323619632274,0.012749120440114454,0.012516691558793563,10.738035370477917
40,31164,31164,31164,32865,2,1.0625931345608957,0.31450833074166584,-0.21558766950367425,1.9281528590610324,4.602792454361462,9.529748174457264,3.4841696951867065,10.919172913897741,3.6946687788721335,2.4218791357420537,-0.2389442292892605,37.58489424943585,0.0011325674859592994,0.00033571471722682045,0.011017699049520066,0.01044081367727108,10.919172913897741
41,43555,43555,43555,45945,2,0.8107472935418415,0.3014090399024837,0.027261484315137863,2.2680718826858586,17.096694448895956,9.01043623996509,14.372369058874517,-4.739648831297898,4.066768205089023,1.3787047331082658,-0.034851275345801416,76.24014179650713,0.0014969106246599875,0.0009553179803855617,0.019272588968182968,0.01670426224631411,4.739648831297898
42,45211,45211,45211,47687,2,1.1461084543918696,0.2890115532841386,-0.2837674007809725,2.004350340435607,3.156469690212456,6.028722520263091,3.078445642382837,-46.134829828651675,4.039560843584429,1.6931539792271155,-0.5244407187015588,64.5241968937008,0.0005457934299371314,0.0018044276969927946,0.009416969722773194,0.005410505665883549,46.134829828651675
43,38866,38866,38866,40993,2,1.1500258910472487,0.3116296343787252,-0.4659169573987391,1.7947861603159112,2.730697373034935,8.353937594786156,2.3277385243489594,-9.96715807407804,3.931434570227187,1.9199362420956096,-0.5534775472113698,51.41642773169246,0.001735418657443112,0.001704807689577148,0.006191011596095643,0.0050605885398349185,9.96715807407804
44,5997,5997,5997,6354,1,0.9689188392460248,0.25877027340863923,0.3556329298444607,1.7791021755360767,7.896384730117308,2.476486038345142,15.73673064960159,1.0466324190373832,4.465750886242192,0.9532634325794226,0.2971966261020877,144.10952478274297,0.00020973545575595133,0.0021197654677313493,0.04104984340321005,0.03588188095180856,1.0466324190373832
45,36276,36276,36276,38222,2,1.081886727319716,0.31674507360656645,0.1689356347407841,2.1590577161561013,5.2674528067845525,6.262567787449353,4.936436151072492,-9.106011764100133,4.106034502061948,1.5237016924690818,0.07663742542041563,75.83160420998625,0.00030215413597139046,0.00120937461692322,0.026706329907655115,0.021593149931895574,9.106011764100133
46,26995,26995,26995,28464,1,0.9381550881460536,0.3138321718301244,0.06123977441837036,2.1650054464889545,3.9009616723334166,2.4462161010761188,7.340568439731403,-2.952650053166323,4.43058496657245,0.9767637028626206,-0.0034795952654860665,135.91948368436042,0.00017616854285633604,0.0020007479172170213,0.020840990195707832,0.017955561037980818,2.952650053166323
47,35072,35072,35072,36956,2,1.0640182153129492,0.2930261322328257,0.0628703198663303,2.184601529145433,6.543652631657869,7.601124055517612,5.074778022009778,6.85259584447033,4.04139278432581,1.6265535682418206,-0.0026109694629980603,68.27174410527968,0.0010566453843419534,0.002364223634428786,0.020919384132446,0.01799150962124691,6.85259584447033
48,12153,12153,12153,12821,2,1.1076019715699026,0.3080811721799223,0.3039514259587275,1.762271329621002,7.591005076808805,9.693335700276718,5.8732339738327255,3.2421154206711265,3.7220936961655657,2.3966803852313125,0.29038665425398824,38.55877594384559,0.0009756113984656877,0.00042199254501634753,0.03644433254671304,0.03532362203362808,3.2421154206711265
49,41896,41896,41896,44194,2,1.032966385718935,0.3129959523836511,0.12686890521519634,2.27171834325643,5.259393725648417,4.849818645724418,5.205707638572156,19.688187431810604,4.24065437849587,1.2750445199908709,0.030614363291442574,96.10857651713577,0.00046296913781934055,0.0031975522753067143,0.024240829676282303,0.019421954759339256,19.688187431810604
50,12814,12814,12814,13510,1,1.0382911727964967,0.2596744490473961,-0.14613625960327314,2.1939783515910025,3.596301086434025,2.6737488554572453,6.216786383176597,-2.692688682423067,4.363582024871861,1.1099751224312364,-0.2461388861742561,117.74230423242344,0.00016674993280996715,0.0018043515145396984,0.012928326611747849,0.010269272747693393,2.692688682423067
51,11498,11498,11498,12131,2,1.0321497426396604,0.31711270402145675,-0.4206946171946254,2.271907551085598,4.3779137885139665,9.854147754965494,3.1933631520162566,-3.846667531937584,3.633912606822288,2.5588590129840862,-0.4360666999116292,33.77582063594784,0.001288508052183302,0.0003753702959363725,0.006870430609859378,0.006631501542168,3.846667531937584
52,20395,20395,20395,21469,2,1.1343887041354956,0.24902159223763906,-0.39545296852402256,2.252908588637012,3.7096667148285096,5.269395696840259,3.692394233402527,-19.117788895164065,4.144128666901317,1.4931402817912152,-0.5471595783992326,76.47893630627631,0.0005192010913555071,0.0032559172632145032,0.007281579682091627,0.005134746368999685,19.117788895164065
53,34187,34187,34187,36024,1,0.9617656797296388,0.2583300157502109,-0.0054793572887571465,1.7873667590747904,7.682569633531791,3.889602877454058,10.0691854095598,0.7966273402178108,4.3429419702377485,1.0939773473061882,-0.1046956867746494,116.81033788932913,0.0002210013721595208,0.0019018162310700528,0.017873072522548075,0.01422272746170718,0.7966273402178108
54,4968,4968,4968,5269,2,1.0460613595798065,0.2998819066003269,0.2556009361698833,2.0804770259350174,9.294357704733258,9.232324610856283,6.683455531629287,1.4447967057039646,3.9146819193617457,1.865416910356985,0.2317213251913884,55.01339522124179,0.0011488671964765026,0.0003915477168310866,0.03260464763336684,0.030860282692821355,1.4447967057039646
55,2387,2387,2387,2531,2,1.0983406347208702,0.2998299338981487,-0.2647051001452675,1.9790192057610176,4.405683949615106,9.816320950889539,3.3213916116722566,18.95772604060028,3.64488799784734,2.607383406948192,-0.2783417777838387,33.936827104974874,0.0014312739554556205,0.0004901382508452068,0.009839510074401415,0.009535353477934893,18.95772604060028
56,42769,42769,42769,45109,1,1.1638945717484044,0.2900290220476726,0.04753141751348433,2.104664859951592,1.0150901893802533,1.5504346283918704,4.0908504356249455,-7.006733683776928,4.347046789389064,1.1977828854423531,-0.03743067905346397,110.51060544305479,0.0001718869656538569,0.002324100975736862,0.020193425309253474,0.016605344720620394,7.006733683776928
57,29988,29988,29988,31632,2,1.124197953372958,0.2750761002548794,-0.4669847310485039,1.7205409929547606,3.6833498301482335,7.644454378137435,3.1345175235254246,-2.874017776535254,3.965651152231047,1.8246382263298184,-0.5541662322306145,55.921366182140254,0.0014048941279692269,0.0022389301038769904,0.006175808825997901,0.0050525700412783,2.874017776535254
58,44265,44265,44265,46693,2,1.0961185796970063,0.3172242077103403,-0.3987621399712108,2.17600641533282,3.2642462492841773,8.228352982407628,2.6927674039701865,-10.421794556784905,3.8940213129579018,1.956534877200775,-0.482330713016492,51.036350770619784,0.0016768341283771675,0.0017405092666676336,0.007226307446813844,0.00596139449026937,10.421794556784905
59,43001,43001,43001,45357,1,1.0484933830342675,0.3132521099572615,-0.4875969421354931,1.8489856303874617,2.3519933849162884,3.780736371971351,3.0219947462480627,-9.641985711770658,4.2135528473190025,1.325717838443324,-0.8584616108554297,86.28336542859773,0.0002834880708747058,0.0017757107592605847,0.005889543485309768,0.002507361563127935,9.641985711770658
60,4546,4546,4546,4821,2,0.9616733749519154,0.3049363042165309,0.31306124023473514,2.279530869672336,11.219211593985172,6.902238351720262,9.826751757721443,-8.054484957297355,4.2390166982196815,1.2321923722869579,0.2417555191568511,97.85037523767565,0.0006011666145655973,0.0024037401067971693,0.037216867399484765,0.031581597483245925,8.054484957297355
61,34814,34814,34814,36684,2,1.1844286730891196,0.31164718536100194,-0.29648888882865265,2.1991403670841483,2.50991106979036,6.777634954491522,2.392613412727694,-29.582355034957203,3.9986951263769313,1.8040341896303558,-0.4741259038021942,57.15180051603729,0.00048014535417533827,0.0008893340629017588,0.009145125843141578,0.0060750893684508684,29.582355034957203
62,35431,35431,35431,37333,1,0.9684356172111088,0.298420494964838,0.26910704151259,2.1927263321748387,4.344632952264341,2.1496732494336923,9.65498618161357,1.9314918202694642,4.483297403478384,0.9339666134457134,0.22402915748850846,147.88853442044368,0.00018352512778768232,0.002106402702153287,0.03363454959675862,0.030318501499127775,1.9314918202694642
63,15962,15962,15962,16826,2,1.0673912509484764,0.31827107109609776,-0.3871258310715494,2.1066229880621417,3.917568039185708,9.918392982372406,2.9275536589499818,-50.970733263249976,3.6116368266274717,2.6704264400308126,-0.4034625107240488,32.32349084923137,0.0011389269507659759,0.0003259012717929388,0.007422543368886587,0.007148518807796533,50.970733263249976
64,46938,46938,46938,49509,2,1.0705117662744592,0.2628118730959985,-0.16614176455951402,1.9027114223871728,6.357843804400468,7.757603191244301,5.154291915391653,-5.988298512523471,3.9835775782420613,1.74370440308514,-0.2553125167321789,61.68781237141482,0.0011449647964591786,0.0021880563584946167,0.012346299565763613,0.010054629178084641,5.988298512523471
65,27819,27819,27819,29342,1,1.1534818108782587,0.28203874141091195,0.3300304554770376,1.8964245996669675,3.7433234803792974,2.783934940891041,6.5018703430855656,1.6364581985240738,4.322953686854103,1.2259512719526937,0.2599057134100506,108.00311983936304,0.0004225978245655671,0.0048397732504844295,0.03869982760161727,0.03292943568887427,1.6364581985240738
66,9489,9489,9489,10038,2,0.9924938491913904,0.31335824273503565,-0.2895333362469882,2.161353623816976,5.687984005019122,9.832407489917074,4.080067348482364,9.520432827538912,3.6605421749781715,2.43315331346852,-0.3021714396967597,35.61756906698816,0.0014078220845166727,0.000503915151317591,0.009292771076543287,0.009026245368760646,9.520432827538912
67,36852,36852,36852,38835,2,1.185136998075267,0.27572560019622844,-0.07929440643832919,1.7463324885317433,3.7338102506957513,5.860614477351823,3.7425134678375334,47.85929156414372,4.026679820690633,1.7476406132948248,-0.3501366529503093,63.053238924954044,0.0004115209656256187,0.00025146038279688643,0.015079403710425952,0.008082429440568887,47.85929156414372
68,38429,38429,38429,40532,1,1.1224486528674869,0.2523244476080831,0.02953734343460257,1.875403080380178,2.3905122897607027,1.9946318106718897,5.61338029552842,-10.48044355378834,4.363085386238256,1.1547426991719918,-0.042632518626866116,115.86093071791494,0.00014913176263235857,0.0018855475337530008,0.019373849347330045,0.016407637643735175,10.48044355378834
69,32467,32467,32467,34215,2,0.8693822582434709,0.28114896897303754,0.2407790631986596,2.0969451124423424,19.701554881452946,8.429121139484339,17.027962758856862,5.5613428750632465,4.168495770502024,1.2703046430765197,0.1639783502883264,89.31309605440363,0.0010093147985090491,0.0015207689684376688,0.03151067003982558,0.02640322186955649,5.5613428750632465
70,31625,31625,31625,33336,2,1.0527692583370365,0.3103419884654969,0.4362051172349959,1.885020241724104,10.125221420769526,8.628551536574642,7.365560736566906,11.054100796560988,4.01636337959068,1.6650206105994845,0.3952774354417421,65.8087429392461,0.0013574782569511453,0.0012978423833333586,0.04941783239463112,0.04497342989979661,11.054100796560988
71,37704,37704,37704,39745,1,1.096992457248064,0.29017778674780825,0.2246078742076585,1.9504717664312543,3.8078664850205786,2.843006821799797,6.183648448897706,1.7828668570946462,4.331347122392402,1.1840578904128929,0.14837498925900194,110.79305592204628,0.000126192177976365,0.001420114217287216,0.03035892918112337,0.0254714438771873,1.7828668570946462
72,46458,46458,46458,49002,2,1.1264556992562051,0.3123522508439964,-0.29298212482550423,2.119422485300152,2.7540816457298707,5.783126571270054,2.7666328771587114,81.3783377892625,4.073309439354433,1.6147637884539334,-0.5893168609009455,67.12903421848928,0.0007767985445863849,0.00031682026899582105,0.00921926821520391,0.004659740310905421,81.3783377892625
73,15950,15950,15950,16814,2,0.952112587242101,0.30893170335464,-0.2806105780523538,1.82441622183118,6.898768374185482,9.897380910770597,5.106716000371411,23.75222343103363,3.6397019548414034,2.440938774201977,-0.29505376199779304,34.780468355758345,0.0013544598813992012,0.0004854806553940549,0.00948566967341323,0.009175395912757315,23.75222343103363
74,47137,47137,47137,49721,1,1.1224486528674869,0.2523244476080831,0.02953734343460257,1.875403080380178,4.4263382077459,3.5911544713740624,5.61338029552842,-8.59965845461781,4.261303575391282,1.2983032089989752,-0.10046678993780572,97.50447642508637,0.00013780131496413122,0.001184266868596684,0.019373849347330045,0.014361896245436306,8.59965845461781
75,16354,16354,16354,17248,2,1.1457464504520969,0.25612256542538786,0.18279854969097345,1.8312436422183893,8.740326160242219,9.62719150130823,6.157714352997777,2.8287278754636134,3.7614688323183967,2.328568214997289,0.1707007292233149,41.05467142002989,0.001264578337303462,0.0004828114401662087,0.027572562165386533,0.0268150927883654,2.8287278754636134
76,47124,47124,47124,49708,2,1.0936725117180541,0.2676593314675127,-0.1012445785617304,1.8715223332047288,6.445128936023518,8.672998846468914,4.826231756253042,-3.4402415145428336,3.8838450967464846,1.9762624540780007,-0.14573429900763046,51.956408050725365,0.0013897428907888704,0.001187994132654191,0.014336198192219003,0.012940297943903608,3.4402415145428336
77,27209,27209,27209,28690,2,1.1300310736673476,0.255200919170932,-0.4609165044199682,2.2123220951751814,4.677413562010723,9.497069320001817,3.4648294200030785,4.394423344969794,3.701919076343007,2.476113063134178,-0.4877233201278998,37.41878107319594,0.0012163307538400215,0.00032491799391459736,0.006262706663833594,0.005887829900569632,4.394423344969794
78,34699,34699,34699,36564,1,1.1638945717484044,0.2900290220476726,0.04753141751348433,2.104664859951592,1.0889242774486243,1.6006868385879938,4.0908504356249455,-6.697848570372501,4.342513343140827,1.2040508440772604,-0.04368466364880393,109.65266450074392,0.00017252962464890315,0.0022932825696248826,0.020193425309253474,0.016367935735304047,6.697848570372501
79,33920,33920,33920,35751,2,1.1820512687306175,0.3095299015248452,-0.3753304308616193,1.9448271143421647,2.2787465844849386,6.220095662759852,2.302988142954939,-80.39500374546427,4.071094119409272,1.6583959638531984,-0.62911684456542,64.6609047530906,0.002749338533230928,0.0007448220043029253,0.007626901612644877,0.00425169135743508,80.39500374546427
80,39419,39419,39419,41573,2,1.152313602590742,0.2952246741509993,0.3478229057869795,1.841847391065072,6.0694453505427886,6.013930014876647,5.961424168547128,46.21027166482264,4.124903825802991,1.5390219932602225,0.2770254234329613,77.53292224036446,0.0004107134908668037,0.00020790923830404928,0.04031823210254507,0.03425342462116783,46.21027166482264
81,23835,23835,23835,25103,2,0.9886766319980218,0.26348486971678925,-0.3725910806112802,1.7344106970563058,7.582225405120113,9.415799421150997,5.959886892679331,3.7118080761743215,3.767816290831618,2.1468951871957827,-0.4073322438840887,43.536284463789556,0.001180555599126421,0.0003958606665829811,0.007675160998632009,0.007085105655608117,3.7118080761743215
