,Unnamed: 0,evol_stage,initial_mass,initial_Yinit,initial_feh,initial_MLT,star_age,frac_age,ms_age,effective_T,log_g,radius,star_feh,delta_nu_fit,hrgradient,fagegradient,initial_zx,star_zx,weights
40581,7709226,2,1.18,0.28,-0.4,1.7,3.1989784558765453,8.238925456409651,2.7350129469674345,6585.126228642475,0.009625212002851621,2.014076151961018,-0.49324598647672,48.959228298014466,0.0016467789417434155,0.0017504540406648172,0.0072057397870183,0.005813431886554275,0.009625212002851621
92178,2913721,2,0.85,0.32,-0.3,1.9,9.31475140258857,9.495759523199428,7.391840584067415,5436.505458662498,0.00041891953361778653,1.926454790386105,-0.3358000927891545,47.20696968095869,0.001225245775562279,0.0004076690400293681,0.009071488928653629,0.008353692447424512,0.00041891953361778653
56203,2729654,2,1.19,0.28,0.5,2.1,7.7270772945675645,6.592000599959172,7.443182039635979,5638.281676361667,0.0007420986970172608,1.5182026088657212,0.4418201320203262,80.25383442037366,0.000272569611278554,0.0009069021180143079,0.05723722564904767,0.05006090619646537,0.0007420986970172608
73444,6564865,2,0.81,0.32,0.2,2.5,19.07014241517048,10.0,15.101067886144744,5021.120375064408,-0.003382023227394033,2.3637471144034423,0.18527949828129173,33.06935805115994,0.0005539853352960164,0.0001143627071993336,0.028686566783546162,0.027730523808675054,0.003382023227394033
86547,7316098,1,0.83,0.32,-0.5,1.7,6.091501771022795,4.686202271057958,7.220304424494309,6046.216201532794,0.0011164168283525522,1.129419387117593,-0.8218203227219789,102.13384606518532,0.0003343152935064614,0.002087934690046145,0.005723722564904768,0.002728087226661213,0.0011164168283525522
22404,2625658,1,1.01,0.28,0.45,2.1,10.780443228662095,4.657413940037655,12.033450165784185,5386.1517227873355,0.00173072621379228,1.096885273397573,0.3689552629739771,119.2347738624119,0.0005127358376552993,0.004678326971420399,0.05101273105588661,0.04232859349247844,0.00173072621379228
51691,4947329,1,1.19,0.3,-0.5,2.5,1.131138865006512,2.512655228776208,2.220219250709499,7514.316969020725,0.0007834838829104689,1.2577611006577258,-0.7303544233564321,95.80309029676864,0.00038945881594280017,0.003498764232220536,0.005723722564904768,0.003367628308055554,0.0007834838829104689
76729,3724538,2,1.17,0.28,-0.4,2.5,3.4510501023775952,8.606968372837892,2.8005945768237286,6469.013026978809,0.004614424108319758,2.1558398104104284,-0.4746532023788493,45.237418042512225,0.0015552648152816712,0.0011264924591192769,0.0072057397870183,0.006067717775667722,0.004614424108319758
39890,7952678,1,0.87,0.32,0.4,1.7,14.92493592237184,5.927066104356574,14.92493592237184,5186.866233868171,-0.001980997093431932,1.093166559624654,0.3006064784452389,111.548068820881,0.0004525262125563166,0.0026980468300584204,0.045465144410323406,0.03616471553069989,0.001980997093431932
98068,8342265,2,1.155,0.29,-0.25,1.8,3.9772175948850257,9.817117191978339,3.0761355141791533,5325.043504383189,0.00585694821416186,2.7098895682275588,-0.26475173554437936,33.02683124207111,0.001389022127814427,0.000418516799805535,0.01017837798594532,0.009838453545105671,0.00585694821416186
70179,5358980,2,1.03,0.3,-0.4,2.5,4.654198715336449,8.165587368704479,3.6363827239786852,6414.593474978839,0.0025293990123916783,1.7886914815972623,-0.4701009166259152,56.42726907282693,0.0014003104226294632,0.0017163867985453554,0.0072057397870183,0.006131654253472532,0.0025293990123916783
56254,3467469,2,0.97,0.32,-0.2,2.3,6.440998901819521,9.988516457436011,4.572337079069408,5306.868551183174,-0.0013068609827469792,2.5708374956985285,-0.2089907078273736,32.14583229770389,0.0006754645583835186,0.000252183474789891,0.011420327935091498,0.011186336182997093,0.0013068609827469792
31119,8138171,1,1.155,0.31,0.35,1.8,0.8529970453898946,1.3308426688653692,5.313393879653909,5934.718247595544,0.0004941174069475887,1.1411079172627354,0.3243970423257951,120.04741631755518,0.00015963511328865438,0.002387815750270097,0.04052085260808695,0.03820107788665246,0.0004941174069475887
28952,1249467,1,1.17,0.3,0.35,1.7,1.6161098846324808,1.6886856163332484,5.49199587100688,5868.664783277277,-0.00016217759188208228,1.2033662911456713,0.3004286101839219,111.79747698529312,0.0001657052108098261,0.002324667159690041,0.04052085260808695,0.03614990705794256,0.00016217759188208228
64494,8145490,2,1.155,0.27,-0.35,2.0,3.5168860392412684,6.65317619379676,3.225903103490917,6542.545824582274,-0.0006530499046187557,1.7486901229305225,-0.4941274226759779,61.81993830013003,0.00042987705354867613,0.0012666103149194252,0.008084973017932434,0.005801645015950005,0.0006530499046187557
61862,8435816,1,1.155,0.31,0.15,1.8,3.8716889684970712,5.348689069945133,4.059059929344552,5922.575188442079,-0.004238488806432569,1.5586407719717326,0.01719807999036779,75.56603355776444,0.00036718571694172215,0.002120165485286707,0.025566929557671852,0.018831141852239285,0.004238488806432569
68004,6498616,2,0.81,0.26,-0.4,1.7,16.148662227166753,9.920000460940857,13.495899304004526,4930.8195379118815,-0.00038045654349162447,2.2213392395554705,-0.4268007429791453,36.95763665524253,0.0006606097640460092,0.00018064867047884456,0.0072057397870183,0.006774509121903372,0.00038045654349162447
2066,7524255,2,1.12,0.24,0.0,2.1,6.5673596493684725,5.900289077177721,6.0995429663212075,5943.012808259237,-0.0007550310597765301,1.4503296740960692,-0.10446893968091628,82.77141026344427,0.00035241169547540086,0.001765640490469289,0.0181,0.014230155150249025,0.0007550310597765301
26315,877515,2,1.19,0.32,-0.3,1.9,2.2285765236959616,6.535905119693449,2.1891976180133823,7134.895162430471,0.01550563943810813,1.6693458061808362,-0.5376702595513243,64.03725340487472,0.0014641009714908364,0.00011183337131276394,0.009071488928653629,0.005248175086911115,0.01550563943810813
91888,8576279,1,1.195,0.27,0.45,2.4,2.336933665688864,1.7793259901432532,7.312437519453249,5834.178138115147,-0.0007638150240664766,1.088228683002991,0.4207689756224698,130.79336836487695,0.00013519643206866993,0.0019261263822522442,0.05101273105588661,0.04769222130048203,0.0007638150240664766
