,Unnamed: 0,evol_stage,initial_mass,initial_Yinit,initial_feh,initial_MLT,star_age,frac_age,ms_age,effective_T,log_g,radius,star_feh,delta_nu_fit,hrgradient,fagegradient,initial_zx,star_zx,weights
90651,2220923,1,0.91,0.28,0.45,2.3,9.171616681957758,2.4878877608582273,18.33060231096378,5028.543122514695,4.522127586925769,0.00041523077613474707,0.3914724422116517,160.71487657751973,0.0002531822036442736,0.0022282364701266266,0.05101273105588661,0.044581124324835,0.00041523077613474707
94270,1248065,2,1.01,0.26,-0.5,2.3,6.664595339937242,9.488468636928564,5.226831905373345,5676.087411558688,3.760311056204048,0.005486227789489672,-0.5285699725010553,42.421656293783606,0.0012129901362218705,0.00034961137586164703,0.005723722564904768,0.0053593065889810994,0.005486227789489672
27764,5049871,1,0.98,0.32,-0.2,1.9,2.34865165422574,2.3976110561751924,4.366510781401644,6276.035396411954,4.323110495196513,-0.0020433286843289187,-0.4237909788078977,110.24411307547074,0.0001711584016392207,0.0017807592118683489,0.011420327935091498,0.006821621143429549,0.0020433286843289187
42093,7212718,2,1.15,0.3,0.4,1.7,7.931221700219523,9.477263983853048,6.2690411850259125,4785.923906810577,3.796860701190444,-0.0024301757655713924,0.3816794895536169,43.683711217958276,0.0012489296224274485,0.00048185302370468136,0.045465144410323406,0.043587108987782335,0.0024301757655713924
50147,3460207,2,1.11,0.28,0.5,2.1,11.831621521045172,9.247393548904586,8.515896992510207,5039.545804748166,3.968260460544115,-0.0036019027059226217,0.4738911723741651,59.44977390650346,0.001136444218318011,0.0003796379987708876,0.05723722564904767,0.053897639747342775,0.0036019027059226217
92635,7726455,2,1.1,0.26,-0.1,2.1,6.973913198554159,9.50989127642999,5.0466655686010915,5273.765078479071,3.784502488948088,-0.0010842499418409028,-0.11480100521773685,43.21828505259531,0.0012771290500359894,0.0004100899929593282,0.014377341048509497,0.013895608500415423,0.0010842499418409028
24076,4095971,2,1.17,0.24,-0.5,2.1,3.4671952096716114,5.748470208259287,3.3357019964485675,6705.730663190331,4.108333271060172,-0.0014641033282977957,-0.6284869827909912,71.77442617776269,0.0004616329807336013,0.002264532732474289,0.005723722564904768,0.004257862103007544,0.0014641033282977957
34021,4283133,2,1.04,0.28,-0.5,2.3,4.252731815515928,6.253660920702662,3.944559240373769,6586.711765076484,4.109127421837004,-0.0017731670643774732,-0.6244294342745704,73.51712825530814,0.0004282817885793468,0.0017763016264215614,0.005723722564904768,0.004297829085108036,0.0017731670643774732
58705,3862289,2,1.06,0.3,-0.1,2.1,5.9913258110294105,9.702474102555891,4.344167985924658,5258.032820707377,3.7097619203644014,0.0025429932756093152,-0.11210157999423934,38.161599977353376,0.0014503302372023913,0.0005589001017458073,0.014377341048509497,0.013982247807785016,0.0025429932756093152
83216,2674541,2,0.98,0.28,0.45,1.9,17.6719265371831,9.452308685482373,13.775066535677713,4739.1152011870145,3.931776971414113,-0.0024436680054795734,0.4179733076606215,57.5322546519471,0.001261978449577333,0.0004126946745453552,0.05101273105588661,0.04738619993788963,0.0024436680054795734
64917,6284165,2,0.95,0.24,-0.4,2.1,10.311201294968988,9.734775009279307,8.296019442394108,5229.659910874627,3.735492503913036,-0.00288800218031712,-0.4217368084173772,41.11416774725517,0.0013579831325619056,0.000426297442196244,0.0072057397870183,0.00685396317075109,0.00288800218031712
30880,4877592,1,0.94,0.28,-0.5,2.3,2.246889974809717,1.9550387948837524,6.002116410337536,6315.695831047551,4.434729132541297,-0.0005717888983471934,-0.6213953635565072,134.74278723752764,0.00016818221751784752,0.002011669538899835,0.005723722564904768,0.004327959731379359,0.0005717888983471934
97193,8045699,1,1.195,0.27,-0.25,2.4,2.87998811976512,4.988436703053221,3.1625152964805814,6500.384061293302,4.12068133059755,-0.0022402920673210334,-0.5492567916017224,73.14793614949573,0.0004138519005982734,0.0016062262428606644,0.01017837798594532,0.005110010391135797,0.0022402920673210334
67927,4748016,2,1.14,0.32,0.5,1.9,6.606869243393747,6.712765383204608,6.281253339103188,5646.23197429096,4.094782355669191,-0.021194620659965205,0.4371548504001773,73.91419614054601,0.0002048244118882513,0.0006276422419574379,0.05723722564904767,0.04952601960884278,0.021194620659965205
47814,2479864,2,1.13,0.32,0.0,2.5,4.423187896643302,9.553318235329044,3.3961049030884785,5489.436647912088,3.742360167113697,0.0019163843520163934,-0.012459021264703572,39.64728547354985,0.001379163066906016,0.0005690849828548505,0.0181,0.01758812540844164,0.0019163843520163934
92042,695610,1,1.19,0.3,-0.5,1.7,2.1462639136515707,5.867655796908672,2.220768287728514,7087.232529065691,4.102330930523059,0.010105036900269114,-0.7539877800045693,67.8287859996363,0.0011469272101072027,0.001987563049349994,0.005723722564904768,0.003189266380978304,0.010105036900269114
95953,1876733,2,1.18,0.32,-0.1,2.3,3.316460974073558,8.819186256202935,2.7084254557482725,6081.9249922718245,3.7676814687551934,-0.003409851871853327,-0.15383572724084627,41.04121279047779,0.0013740586909213608,0.0007853749807213982,0.014377341048509497,0.012701144226197884,0.003409851871853327
61823,4895850,1,0.93,0.28,0.2,2.1,12.279505504716385,5.722549490131964,12.550788558019493,5531.747853316258,4.318985666254666,0.0024987147182388564,0.10979929407202854,113.0730977332444,0.00045388194864070137,0.002857036007582248,0.028686566783546162,0.023306543452666268,0.0024987147182388564
61220,1791968,1,1.15,0.28,0.0,2.1,4.150091477210451,5.330901541205373,4.31297783662831,6082.258342149929,4.1419880046608215,-0.015063841278696624,-0.1551085804044283,78.87259351173375,0.0001960693194753316,0.0012475508780623867,0.0181,0.012663973540605163,0.015063841278696624
30044,1441591,2,1.08,0.3,0.4,1.7,10.072635931198066,9.55946507429018,7.5769889653334594,4729.5685089926865,3.80130623122288,-0.004533587520290415,0.38092401334625214,44.68856971252597,0.0015780015513562069,0.0005731486225422633,0.045465144410323406,0.04351135301816665,0.004533587520290415
42222,4645857,2,0.99,0.3,-0.4,2.5,5.713820896596562,9.324958183519385,4.315405306745574,5903.062577220559,3.7859348635825696,-0.0007730722473839238,-0.4331491483598121,44.517617413080615,0.0013135887846318633,0.00044835130789905314,0.0072057397870183,0.006676201353972472,0.0007730722473839238
