,Unnamed: 0,evol_stage,initial_mass,initial_Yinit,initial_feh,initial_MLT,star_age,frac_age,ms_age,effective_T,log_g,radius,star_feh,delta_nu_fit,hrgradient,fagegradient,initial_zx,star_zx
2793,2324187,1,0.98,0.28,-0.5,1.9,4.883679842158432,5.48341972589924,5.052702624038754,6317.529675021497,4.156756509636739,1.3679028882982456,-0.7570391114906443,82.12068010640115,0.00045872448095361296,0.0029486437059699773,0.005723722564904768,0.003166937287001156
2794,5364793,2,1.1,0.3,-0.2,1.9,4.0201770591332515,7.205810833605723,3.5040490098220376,6258.546166942871,3.962776945096264,1.8112950632519758,-0.3226192559029261,57.27836625160563,0.0010935158228557082,0.002629415579960493,0.011420327935091498,0.008611113607419103
2795,1337432,2,0.94,0.3,-0.1,2.3,9.02184185593691,8.925449990093671,7.059833475820343,5707.271847053175,3.956573221661857,1.6850656516644558,-0.14472803534870166,60.76741588038769,0.0014030035491193135,0.0009269477738267916,0.014377341048509497,0.012970315475885836
2796,4514632,1,1.07,0.24,0.25,2.5,8.413247600472058,4.074080737431021,10.326173875044287,5692.3321742079515,4.386561365996698,1.0973770732856012,0.1783455979268843,122.39279966106695,0.00014398717481072993,0.0014489425123791475,0.0321868573217045,0.02729129681720099
2797,2326615,3,0.85,0.3,0.5,2.3,25.955795398651727,9.350959872501454,21.42443668498505,4863.629811220467,4.061669452668101,1.4201358509614548,0.4440623862127003,74.62460095162996,0.0013839067713206155,0.0005529051254130056,0.05723722564904767,0.05032003807878492
2798,2466032,2,0.93,0.24,-0.1,2.5,13.960670083016243,8.311156542654922,12.134644384599344,5681.281587080644,4.137445589422463,1.3616135988791125,-0.17087933155760485,83.0948922841915,0.0010123587607140322,0.001639302999325909,0.014377341048509497,0.012212350023574998
2799,8228815,2,1.035,0.29,0.25,2.0,10.677842526488542,9.823241216009338,7.671466022570505,4846.134135236671,3.6965146681543417,2.3849192555418406,0.2395012464439409,37.330037661042105,0.0005883964918424068,0.0002081703780130728,0.0321868573217045,0.03141809302912929
2800,6316936,2,1.11,0.26,0.3,2.3,10.88703921062364,9.614369229824085,7.868588153794605,4962.001959021115,3.8141826608884384,2.1573206356975327,0.2866298458005855,45.11451515559752,0.0008046157078903997,0.0002768583013298409,0.036114247900936716,0.035019377404624595
2801,8599287,2,1.155,0.29,0.15,2.4,4.9761156388424235,6.241473336954072,4.767327979501752,6117.3927265739685,4.1035984374199925,1.5788824497320175,0.07040785386354054,74.1992708160293,0.00028255546613642886,0.0010428704828244206,0.025566929557671852,0.021285626080398662
2802,3706106,1,1.1,0.3,0.2,2.5,3.8733070247116483,3.3124356157396475,5.5410943207912124,6116.428091256648,4.329928687858526,1.1876177376065575,0.12266861219967864,110.02739096720416,0.00048079327379831993,0.004520540406415864,0.028686566783546162,0.02400751379401813
2803,290649,2,0.94,0.3,0.0,2.1,9.782415090257015,8.723124006577597,7.740329675081581,5638.06268015216,3.9945231527888816,1.6132069789553798,-0.052187783386121116,65.0150127292395,0.0015008449529665027,0.0013330174198061815,0.0181,0.016050582250544232
2804,6488267,2,0.86,0.28,0.2,2.3,19.547705744290393,8.309416744769813,17.107329515418915,5357.264638454476,4.200784654291342,1.2173850823635697,0.1216371845530253,94.48042980734331,0.0008307282106323735,0.0014837871950144075,0.028686566783546162,0.02395056480323366
2805,4603712,1,1.11,0.32,-0.4,2.3,1.2893313830453572,2.431715283460819,2.549376605589952,7116.331049612905,4.294544237604405,1.2426077195795528,-0.6708320869866221,95.76344799895493,0.00024399159695806167,0.002447431504468578,0.0072057397870183,0.00386230430232009
2806,2459987,2,1.07,0.32,0.5,1.9,8.197500284577037,6.50452279152741,7.7274770728101085,5552.290668673117,4.161219750162951,1.422079891392425,0.4303228583690937,83.90062174372187,0.0002536292576320043,0.001069266160949767,0.05723722564904767,0.048753009902469634
2807,5026982,2,0.84,0.32,-0.4,1.9,8.940680342447452,9.255620929998136,7.261333889330354,5658.58683889429,3.8416736057121765,1.8176747762122487,-0.4581920483043173,51.30234617722237,0.0013587942270658125,0.0006378387009794427,0.0072057397870183,0.006302117941664629
2808,7185597,2,1.16,0.32,-0.1,1.9,3.4779298149979683,8.650645709531968,2.8524016226421667,6025.072073219368,3.7749645572604575,2.308463742027352,-0.17365979094644188,41.45610228220574,0.0014330963167989018,0.0010953585919388775,0.014377341048509497,0.012134413325854744
2809,3805260,2,1.15,0.26,0.2,2.3,8.02662712368207,8.526777753373139,6.413581743612317,5661.097042938742,4.009284348868618,1.7549573554481062,0.15732474597420615,63.480759612950756,0.001425432749510211,0.0014700582887697822,0.028686566783546162,0.026001794454250583
2810,5237821,2,1.04,0.28,-0.5,2.1,5.205063390040259,9.464249638215916,3.9443495351368463,5808.371431440033,3.715719007454565,2.3378785709408385,-0.5348498544861766,39.113924427998725,0.0012484344366371302,0.00037674057741127204,0.005723722564904768,0.005282368815145992
2811,2790898,1,0.95,0.24,-0.5,2.5,5.934059689768382,4.047064160901639,7.808780623418922,6211.41258201342,4.339810946408757,1.091191579957471,-0.6695643065146187,114.71183522637548,0.0002607817601532352,0.0020337312476950147,0.005723722564904768,0.0038735955069700632
2812,5667539,1,0.95,0.26,0.35,1.7,13.8028230643189,4.474234312292363,16.75195049682035,5103.180457761939,4.364255911430591,1.0609099526153898,0.2544119412691665,122.04708665418428,0.00022400770743455405,0.0019147602589956734,0.04052085260808695,0.03251550595023588
2813,5967972,2,0.92,0.28,0.25,1.9,17.146300984441634,9.12261106972929,13.959289277008715,5047.393688366048,4.014788013721292,1.5592857914386151,0.20136298520249774,67.75688859524519,0.0012333387997006864,0.0005932366410114076,0.0321868573217045,0.028776737822833
