,evol_stage,initial_mass,initial_Yinit,initial_feh,initial_MLT,star_age,frac_age,ms_age,effective_T,log_g,radius,star_feh,delta_nu_fit,nu_max,hrgradient,fagegradient,initial_zx,star_zx,weights
6025,2,0.82,0.28,0.0,2.1,19.558313439539727,9.865299848554226,16.034095100136632,-0.12043790338154389,3.702846467502469,2.107120314133018,-0.02336748745389145,40.055810272692426,619.8432588050513,0.000565165588843588,0.00018622945213908615,0.0181,0.017151854639325538,0.12043790338154389
7169,1,1.11,0.28,0.0,2.1,4.8147557497222335,5.480743878890036,4.8147557497222335,1.3944944847180405,4.1325398610324005,1.4971994620456404,-0.1466882812220976,78.43665996514936,1491.7539274871458,0.0007937445096032252,0.005058917323642387,0.0181,0.012911904155680687,1.3944944847180405
17458,1,1.1,0.28,0.0,2.1,1.2336802344444957,1.5240569607890686,4.961535200625608,-0.04596725696193921,4.397865270159825,1.0982681374830832,-0.05054087172459047,123.10958361591894,2733.507359009921,0.00014483017236972622,0.0027260218044836415,0.0181,0.016111564087287936,0.04596725696193921
14634,1,1.2,0.28,0.0,2.1,1.6802347996145452,2.211375497294615,3.782354398433177,0.0747428874534064,4.273072374252736,1.3243388291640308,-0.2160599642029235,95.89711604980465,2015.8621351754675,0.0002729082625313388,0.0037302925392863062,0.0181,0.011005723828451303,0.0747428874534064
2899,2,0.9,0.28,0.0,2.1,12.331593572980351,7.4503840886586525,11.034172315856123,0.029286142898215482,4.181091728146956,1.2741021142801032,-0.09030069884296546,90.21642620532512,1732.6365272293356,0.0007557676055031744,0.0027493437702144075,0.0181,0.014702049344069133,0.029286142898215482
8533,1,1.02,0.28,0.0,2.1,4.430935323497074,3.123377567858118,6.4924266393488015,0.04311379276817117,4.344077646972034,1.1251383794503524,-0.0953150449277852,114.817271855036,2451.6749970121327,0.00016737034843402132,0.0023287650665840265,0.0181,0.014533276290055635,0.04311379276817117
17217,2,1.1,0.28,0.0,2.1,5.287793131907058,6.086655011177529,4.961535200625608,0.09604668326660895,4.108101086186919,1.5326446821176571,-0.14754193260359302,75.51011680163755,1416.5466071662115,0.00035924014807595876,0.0021251519190523815,0.0181,0.012886549379914305,0.09604668326660895
9383,2,0.93,0.28,0.0,2.1,10.362223023121024,6.678429305188622,9.661852852265543,-0.04987160993522517,4.211913348546733,1.2502415762699086,-0.09759891159228096,94.16976828180887,1845.4988483613777,0.0003135191834655835,0.0016568855656748926,0.0181,0.014457049342123666,0.04987160993522517
4078,2,1.06,0.28,0.0,2.1,7.167270891935829,8.378135547164142,5.461143655387746,0.28019522821078924,3.9692340065546814,1.7637279495680878,-0.051767905943516164,60.4958949501874,1052.1741710648757,0.0015449464591972308,0.0027404150801030314,0.0181,0.0160661075140173,0.28019522821078924
10514,1,1.09,0.28,0.0,2.1,1.9669234271029528,1.9109777108535928,4.824137932989341,0.08487340848279225,4.3724145049060965,1.1257725973954538,-0.07481911219354995,118.19167700304753,2582.200832390573,0.0001455711752269861,0.002705258953409201,0.0181,0.015235596514125723,0.08487340848279225
4229,2,0.84,0.28,0.0,2.1,17.90377651448991,9.787829809499067,14.576375251050134,0.19599064047041787,3.750020894963928,2.0200786688964407,-0.02456563709631755,43.25919274259846,688.4306459844562,0.0005786918568224963,0.00020882658875687188,0.0181,0.017104600604013316,0.19599064047041787
14448,1,1.06,0.28,0.0,2.1,0.5976311915588591,1.1939197559237933,5.461143655387746,0.018952777538465262,4.459053853002693,1.004779308067611,-0.016541508250619424,138.16685426261378,3177.6627291610303,0.00015968850890480003,0.003232932086907926,0.0181,0.017423566875543105,0.018952777538465262
13961,1,0.8,0.28,0.0,2.1,17.159780153883297,6.307252467714521,17.621887873516183,-0.19908772440270298,4.337698283511917,1.003530482092536,-0.11710566870152915,121.18185119056831,2532.899726357668,0.0004383579227864546,0.0027387102079206027,0.0181,0.013822064210876797,0.19908772440270298
10634,2,1.08,0.28,0.0,2.1,7.210516388983438,9.906923861396393,5.021366061182642,-0.053365124574508066,3.6416717764898574,2.594397828571109,-0.007291090590310511,33.55159031913962,529.2648524212664,0.0006318062869435493,0.00036822232982336445,0.0181,0.017798667265440268,0.053365124574508066
13321,1,1.19,0.28,0.0,2.1,1.0931172660395194,1.6498065373235744,3.8794280795262175,0.03247980823412798,4.3243812111172,1.243161500087639,-0.1291654229787449,105.1237900847438,2268.1501046904536,0.00018071906620352587,0.002943908465942835,0.0181,0.013443524775472662,0.03247980823412798
3657,1,1.06,0.28,0.0,2.1,4.6259735698677416,3.943004403316039,5.461143655387746,0.12418006069729746,4.266674815344143,1.2538922024945969,-0.13111320155161393,99.61517949658844,2041.333696339364,0.00024779742800736416,0.002802656097429135,0.0181,0.0133833665663279,0.12418006069729746
5102,2,0.81,0.28,0.0,2.1,20.202060590731946,9.625515594792171,16.79171875512362,-0.11708462607624197,3.8573640652477597,1.7532668068848918,-0.03601245457865824,52.86273990512253,878.6821733621533,0.000828038577595693,0.0002992545788669254,0.0181,0.01665965948071265,0.11708462607624197
1432,2,0.86,0.28,0.0,2.1,16.308797025323045,9.565292925759044,13.258938850590713,-0.016196660980909078,3.8660721965619578,1.7885987840374549,-0.032318392686490414,52.90202569009893,888.866098919733,0.0012491321323628152,0.00048327478577603333,0.0181,0.01680196911962727,0.016196660980909078
14140,1,1.15,0.28,0.0,2.1,2.1708880996588,2.3998554912179006,4.31297783662831,-0.05244638413706809,4.2930799925886935,1.2669328604445749,-0.15340337309933258,101.29524789149052,2129.449600982701,0.00024037261506858274,0.003440809673014855,0.0181,0.012713794920308283,0.05244638413706809
10147,2,0.84,0.28,0.0,2.1,18.072092588939928,10.0,14.576375251050134,-0.2758304183471411,3.5992766481143663,2.402412995399643,-0.016099008271735927,33.1150514156578,488.50453110274077,0.0004938916026969141,0.00014946191157738653,0.0181,0.01744132868792939,0.2758304183471411
24,1,1.12,0.28,0.0,2.1,3.311320624933342,3.352915845427402,4.693988360961042,0.058404429726376036,4.256165323675308,1.304580931101475,-0.1604631740677001,96.17322048403273,1971.9582822592733,0.0005369645524554051,0.005773264186810956,0.0181,0.012508792858383959,0.058404429726376036
5145,1,0.82,0.28,0.0,2.1,14.278325688958091,5.317885499410841,16.034095100136632,0.04990672150759571,4.376919096827376,0.9713864798319763,-0.1151632402855771,128.70711770625007,2761.330652951185,0.00032976008539746147,0.0026668041838606715,0.0181,0.013884023324164645,0.04990672150759571
11301,1,1.02,0.28,0.0,2.1,4.446036358007191,3.1355246009030244,6.4924266393488015,0.047712148273359595,4.34333630161312,1.1260991010495258,-0.09563801806780037,114.67284672723109,2447.507198571525,0.00016737829256218494,0.0023230853382943395,0.0181,0.014522472300693135,0.047712148273359595
11868,1,1.18,0.28,0.0,2.1,1.4689026180245042,1.9188947943475372,3.985256389890727,-0.06648996019505074,4.308106098314915,1.261341344051398,-0.15162623165648434,102.68823162087908,2190.2656348937453,0.00017853902627927692,0.0027771316741214414,0.0181,0.012765926604887593,0.06648996019505074
16591,1,0.92,0.28,0.0,2.1,7.829224312374728,3.973872360504431,10.10470156321042,0.019569617574384572,4.375276256801056,1.0308618366367093,-0.0938767086372091,124.51183395481951,2687.3873552572795,0.00023095274864352622,0.0025475750156639942,0.0181,0.014581488720299865,0.019569617574384572
1773,1,0.93,0.28,0.0,2.1,0.12637881158667766,1.0234292352591345,9.661852852265543,0.15320136974997725,4.570230134594158,0.8280776892608145,-0.0013404960055678232,172.98733619177585,4255.606184243188,0.00022424292514320327,0.001734299117094021,0.0181,0.018044218561186192,0.15320136974997725
6046,1,0.91,0.28,0.0,2.1,0.3642733053287408,1.063655771657078,10.561674426450939,0.019747792060885075,4.575745069777993,0.8139408361540957,-0.004097282197159803,175.64039746103774,4336.128703426893,0.0002164585910808152,0.00311476659102251,0.0181,0.01793004141378946,0.019747792060885075
3139,2,0.8,0.28,0.0,2.1,21.178116779787093,9.708234078534229,17.621887873516183,0.16195640212325782,3.8135829074055767,1.8323841450821303,-0.03301528557591495,49.02581571518058,798.0739792611004,0.0006398995331010254,0.00022557116443355785,0.0181,0.016775029373151226,0.16195640212325782
14361,1,0.8,0.28,0.0,2.1,15.731848315379295,5.411060751307479,17.621887873516183,-0.19048780811197866,4.3855612722335575,0.9499681266714254,-0.11917022216315525,131.48464538507008,2832.5968172593257,0.0003654553294028446,0.0028193126616428144,0.0181,0.013756512676691281,0.19048780811197866
