,evol_stage,initial_mass,initial_Yinit,initial_feh,initial_MLT,star_age,frac_age,ms_age,effective_T,log_g,radius,star_feh,delta_nu_fit,nu_max,hrgradient,fagegradient,initial_zx,star_zx,weights
16133,1,1.03,0.28,0.0,2.1,1.7440298487857668,1.5916632097717154,6.227122736152007,-0.027223156534018023,4.444459765658981,1.007241024823417,-0.03904473654959978,135.82494176443183,3088.673503641065,0.00015754553271467682,0.002910608646657209,0.0181,0.01654374541638128,0.027223156534018023
4325,1,0.98,0.28,0.0,2.1,0.2625582859922207,1.05994612348117,7.729886802681186,-0.6114970542943383,4.531900301034086,0.888397983350254,-0.003944108306323779,159.77436948778973,3836.8692324516433,0.00022665832812819212,0.0035644590639340896,0.0181,0.01793636638152943,0.6114970542943383
2317,2,1.14,0.28,0.0,2.1,4.407022131350868,5.585563965130995,4.4426321398840525,1.0324022145690426,4.106321766448781,1.5638734165673394,-0.15058318928415493,74.33621845668503,1397.9899914962516,0.0003359055827187888,0.0005688769724389031,0.0181,0.012796623299169375,1.0324022145690426
2146,2,1.2,0.28,0.0,2.1,4.761600511857278,9.47841184971717,3.782354398433177,-0.1778034022458654,3.751285114567146,2.412276829742247,-0.013764798405087292,39.8965983804345,665.4905819185407,0.0012504403375248484,0.0005737834980602541,0.0181,0.017535323261827197,0.1778034022458654
8092,1,1.07,0.28,0.0,2.1,4.6660190083378295,4.191918242263816,5.220910024115425,1.3009389235617,4.245668318655594,1.2905220614838124,-0.13471845543788544,95.88599180568458,1942.7942165020493,0.0005839832132485644,0.0069393867145047805,0.0181,0.013272725708129735,1.3009389235617
17676,1,1.01,0.28,0.0,2.1,0.2944076832866697,1.0756834527920265,6.778158727378367,-0.2014774324771918,4.5084925431928715,0.9265291597588056,-0.00529666974085888,152.29615363720242,3606.66032133008,0.00018850866386965908,0.0032573926678400693,0.0181,0.017880592476822152,0.2014774324771918
8072,1,0.82,0.28,0.0,2.1,8.893769184446757,2.8317352833708562,16.034095100136632,-0.06716187825637235,4.5089949147763,0.8343612873428626,-0.07549206117789861,161.2320425310994,3779.6967889082484,0.00032213421752653884,0.003482611759730525,0.0181,0.015212006898615316,0.06716187825637235
14226,1,0.9,0.28,0.0,2.1,3.9998102872819503,1.9182060000553165,11.034172315856123,0.053147975035075595,4.51467464938199,0.8684175802582191,-0.04503208593293962,158.72470231793216,3749.493702142494,0.0001901454279579898,0.002729404661215823,0.0181,0.016317232019391066,0.053147975035075595
5218,1,1.07,0.28,0.0,2.1,5.194266700433715,4.930343543431232,5.220910024115425,-1.7806836851051007,4.2046558338231454,1.3526398867171685,-0.12910259069578967,89.50697008944763,1769.5365311384082,0.0005372089100694042,0.0051239737871487945,0.0181,0.013445469880681305,1.7806836851051007
6584,1,1.15,0.28,0.0,2.1,3.609579799872311,4.286881554322433,4.31297783662831,0.15902926074152832,4.188851842624649,1.428458657619558,-0.18482610380045986,85.16895907779575,1692.7157011506142,0.00045974880377699836,0.003395600241462904,0.0181,0.011826397472224684,0.15902926074152832
1904,2,1.12,0.28,0.0,2.1,6.229152057233082,9.736627272984206,4.693988360961042,0.1672563873437679,3.70121392055538,2.46808880522836,-0.0111512250323832,37.00425155663273,602.8079774553693,0.001013749174350557,0.0005810214782351331,0.0181,0.01764116856813407,0.1672563873437679
11852,1,0.98,0.28,0.0,2.1,0.20006190621293565,1.0453591516817404,7.729886802681186,-0.27145047579742604,4.53391529227289,0.886339426956963,-0.0029082187906836325,160.32381311499148,3855.24653629449,0.00027724268833374105,0.004003164892299169,0.0181,0.017979199691938744,0.27145047579742604
18320,1,0.83,0.28,0.0,2.1,3.2345130302780136,1.4844847830483308,15.272600428535487,-0.012786237249074475,4.581993597489585,0.7717682786369591,-0.029114192417305763,181.91489221552555,4510.052970243388,0.00020780001533862605,0.0026881023403900195,0.0181,0.0169263915294689,0.012786237249074475
4852,1,1.07,0.28,0.0,2.1,4.765447834352705,4.3219116216747695,5.220910024115425,1.6979998004951413,4.238574518918158,1.3010571606662673,-0.1336497534657168,94.749033790339,1911.6162342579125,0.0005261328674871296,0.006015914447398185,0.0181,0.013305427148309856,1.6979998004951413
12889,1,0.86,0.28,0.0,2.1,3.7379345047123063,1.6779288160540706,13.258938850590713,-0.11422819646606801,4.554458134395643,0.8108953969107653,-0.0366912236572447,171.92739907946307,4173.99106651646,0.00020160679092968547,0.0027134294103900447,0.0181,0.016633642043305478,0.11422819646606801
2404,2,0.85,0.28,0.0,2.1,16.644351362672666,9.12704133628271,13.910367845083716,0.16181620341984435,4.01981353777479,1.4900290405340393,-0.054194388427798036,69.58572609077433,1235.634637734987,0.0013499283494324513,0.0008297875244112074,0.0181,0.01597659353924335,0.16181620341984435
14961,1,1.14,0.28,0.0,2.1,0.4635940405077229,1.1983598957530535,4.4426321398840525,0.04507045020350922,4.401570206856696,1.1132994613591245,-0.02779443892751333,122.4331678673543,2735.5677913490813,0.00016825280557663367,0.003272029845941875,0.0181,0.01697790643812254,0.04507045020350922
4726,2,1.09,0.28,0.0,2.1,6.017577304926509,7.252193985106759,4.824137932989341,1.1150686276674693,4.042354877328135,1.6446322241011777,-0.0823920393762299,67.8974787097196,1225.5194369139047,0.0009415436985949998,0.0036011351315675677,0.0181,0.014972231567434203,1.1150686276674693
7133,2,1.07,0.28,0.0,2.1,7.3163075027540625,9.461105863788918,5.220910024115425,-0.14143549914285028,3.8076851172598585,2.133467810536525,-0.016170646716330908,45.30211920322184,760.2495787337367,0.0015106287673826745,0.0006969409709414176,0.0181,0.01743845191499229,0.14143549914285028
8839,1,1.04,0.28,0.0,2.1,0.4135292920079053,1.1210143538841661,5.9485837932703305,-0.6538099921066299,4.481613085288204,0.96973886988033,-0.00940455427624974,144.33673935149616,3364.029433739056,0.00016915390956217922,0.003262005730039451,0.0181,0.017712261711306097,0.6538099921066299
14904,1,1.04,0.28,0.0,2.1,0.5481246981998952,1.1634791509467344,5.9485837932703305,-0.04997625634423179,4.476996756037519,0.974906505304426,-0.012669802398377476,143.20569045516362,3327.633310043846,0.00016245179991891434,0.0031903193233532023,0.0181,0.017579591232501496,0.04997625634423179
1778,1,1.18,0.28,0.0,2.1,0.4473352124621808,1.2195498457291427,3.985256389890727,-0.3989356162784867,4.372844508771235,1.170748003851337,-0.04520690902342984,114.78347786364219,2539.3854814864567,0.00017992364214227045,0.0033695506234390563,0.0181,0.016310664920406538,0.3989356162784867
16599,2,1.2,0.28,0.0,2.1,3.8581064616624174,6.185916168300921,3.782354398433177,-0.7147237109614492,4.024043007709035,1.7638101250981335,-0.17180375305805232,63.32099365546466,1151.845272215418,0.0004097462055308344,0.0014034998374937713,0.0181,0.012186382960006726,0.7147237109614492
13322,1,0.94,0.28,0.0,2.1,0.4278717689851018,1.0849122733937295,9.244176995912698,0.05015260213433287,4.555385286480021,0.8468684630575682,-0.005485378912149,168.1702024668378,4096.364612111269,0.00018592153450521016,0.0029538919920047042,0.0181,0.01787282470874903,0.05015260213433287
5211,1,1.01,0.28,0.0,2.1,5.553921879767811,3.960220392933743,6.778158727378367,-0.1564483728510076,4.303858338672658,1.172671024362096,-0.10986775207227699,107.54862907542028,2241.1995586936946,0.0001663025335263227,0.0019244992805934613,0.0181,0.01405435187973491,0.1564483728510076
3332,2,1.14,0.28,0.0,2.1,5.074392269334512,7.247661388470054,4.4426321398840525,0.34079636208810116,4.000789296578424,1.7650798782882458,-0.12575923980965464,62.42246188348293,1108.8793411749832,0.0010438942204923042,0.003794119936217255,0.0181,0.013549377257043728,0.34079636208810116
9144,1,0.85,0.28,0.0,2.1,1.2261185153531542,1.1769104649884037,13.910367845083716,0.05748994310092634,4.595338379919989,0.7691037866729243,-0.01174157957874468,184.94541652078618,4632.1255662352205,0.0001980537454599032,0.0027524599766606678,0.0181,0.01761720448559129,0.05748994310092634
9132,2,1.09,0.28,0.0,2.1,5.017542583279856,5.21761203142617,4.824137932989341,-0.1677816423416214,4.172999116636866,1.4157682387212356,-0.132840557688509,84.41018452281347,1641.4003629538456,0.0003923027621400262,0.003438005001618616,0.0181,0.013330241491167922,0.1677816423416214
1709,2,1.09,0.28,0.0,2.1,6.677045353722585,9.010906964029951,4.824137932989341,-0.6590368212688997,3.8765104744646917,1.9895575440957929,-0.02863442507993441,51.188326519037616,863.5697657317401,0.0012398344900401148,0.000865809971849929,0.0181,0.01694510053290329,0.6590368212688997
15505,2,0.92,0.28,0.0,2.1,13.007929832386393,9.898489782013343,10.10470156321042,-0.09709035335348062,3.663693237600079,2.334776098801586,-0.014377280394240284,36.30888726977336,562.266917288803,0.0005780084745262854,0.00023328129213484594,0.0181,0.01751061076751428,0.09709035335348062
