,evol_stage,initial_mass,initial_Yinit,initial_feh,initial_MLT,star_age,frac_age,ms_age,effective_T,log_g,radius,star_feh,delta_nu_fit,nu_max,hrgradient,fagegradient,initial_zx,star_zx,weights
15171,1,1.04,0.28,0.0,2.1,3.2350551818706474,2.444049927305483,5.9485837932703305,0.023808094960818205,4.372133625365307,1.1000046820095437,-0.08130822073532464,119.77191634349472,2605.144570358175,0.00015864380830771653,0.002551324232233587,0.0181,0.01500964270055962,0.023808094960818205
7029,1,1.2,0.28,0.0,2.1,3.1123188440156877,4.349330628252144,3.782354398433177,-0.1203766005835703,4.152922940284225,1.5208060431270474,-0.23296562117777955,78.96235947452232,1550.1967362217872,0.0005663490084164714,0.003567144084814844,0.0181,0.010585538442804228,0.1203766005835703
7550,1,1.01,0.28,0.0,2.1,1.6089749335479464,1.4899088593255798,6.778158727378367,-0.07810936683029471,4.468237205266193,0.9704803826656035,-0.03107258820870804,142.1935773521987,3279.197311078438,0.00016033097305294137,0.0029395816951493514,0.0181,0.016850235953268563,0.07810936683029471
14903,1,0.84,0.28,0.0,2.1,10.45932053218638,3.7910137919675724,14.576375251050134,-0.017011111216099245,4.445562193079335,0.9084545892676336,-0.09276986514460574,143.8185845189526,3227.804302848448,0.00031032630322027016,0.0031453539621920656,0.0181,0.014618698518121616,0.017011111216099245
8313,1,1.2,0.28,0.0,2.1,1.4383938373096186,1.9726691033826027,3.782354398433177,-0.6342220722314605,4.290915858671422,1.2974103865445117,-0.19029660204832186,98.82819064173759,2098.4181665713445,0.0002750336663472675,0.003959571411121715,0.0181,0.011678363066332017,0.6342220722314605
7460,1,1.19,0.28,0.0,2.1,3.535216384816665,5.048860073631037,3.8794280795262175,0.2544354014254229,4.1290285972252665,1.5566961767597192,-0.18350942032835027,76.28392388545417,1476.86029038,0.0003521020722637836,0.0022036918241626346,0.0181,0.011862306864220353,0.2544354014254229
4437,1,0.85,0.28,0.0,2.1,2.179801477468757,1.3358820694679017,13.910367845083716,-0.08839437396679481,4.583173486725258,0.7799511382300928,-0.020884710995021386,181.1339942196881,4494.143657198183,0.00019958524422307875,0.00273159952822917,0.0181,0.01725018924364287,0.08839437396679481
5604,2,0.86,0.28,0.0,2.1,16.099014729763486,9.291448365096848,13.258938850590713,0.0891182861881301,3.9700523815759503,1.5870153916313066,-0.04493695066579708,63.60237291078244,1110.0690792406863,0.0012729878870628192,0.0005921813100383533,0.0181,0.01632080681559565,0.0891182861881301
4988,2,1.11,0.28,0.0,2.1,5.007450940734741,5.866906870266585,4.8147557497222335,2.0430546218661925,4.110868244234537,1.534858629763818,-0.14667199076516774,75.65047813343605,1422.0163816008069,0.0003883145501531245,0.0023016424346978814,0.0181,0.012912388492397604,2.0430546218661925
9434,2,1.19,0.28,0.0,2.1,4.528567370809959,7.957593438666681,3.8794280795262175,1.628130910931421,3.9119304737243055,1.9974072534602083,-0.0955010942340806,53.05466598340651,905.410560169682,0.0015969508301526849,0.003465262763623689,0.0181,0.014527051649867301,1.628130910931421
13655,1,1.2,0.28,0.0,2.1,2.7876110360196047,3.7309196608083246,3.782354398433177,-0.4781935692277225,4.182631236136686,1.469669500984048,-0.2593096738113383,82.77452601346981,1652.0026244360456,0.000605510908442157,0.004653155285814836,0.0181,0.009962512998762775,0.4781935692277225
12412,1,1.17,0.28,0.0,2.1,1.6988557804083495,2.0763530708170594,4.091309808430505,0.3197797620202484,4.3029043313216935,1.2635296627559849,-0.1535306616384883,102.21772000985013,2168.695230844872,0.0002022729737515577,0.003075823414572798,0.0181,0.012710069145945071,0.3197797620202484
11526,1,1.06,0.28,0.0,2.1,3.2592627134936305,2.6290227992899933,5.461143655387746,0.05214161854854149,4.344052926390445,1.147020410973057,-0.09644952737004647,113.55972945641251,2432.700474470705,0.00015198700630414673,0.002395621978204754,0.0181,0.014495361393114132,0.05214161854854149
17150,1,1.04,0.28,0.0,2.1,3.833577053913243,2.883466004830552,5.9485837932703305,-0.14270837829793998,4.343256356985814,1.137190355699444,-0.0965040747405638,114.0325726085257,2437.561938063637,0.00015876011748497949,0.0023500828008105046,0.0181,0.014493540890600778,0.14270837829793998
15663,1,0.95,0.28,0.0,2.1,0.16705933341210685,1.0336186193419084,8.823142337632476,-0.04967994998278996,4.555594681088795,0.8511559487862677,-0.002051758202531021,167.75467490927556,4088.4781795678014,0.00023629419567739078,0.002776173958379898,0.0181,0.018014690977306416,0.04967994998278996
17036,1,0.85,0.28,0.0,2.1,8.098689217954012,2.9327193082774317,13.910367845083716,-0.07573530284932087,4.485606518219542,0.872671676005805,-0.07531232557630582,153.4520688142021,3541.7719220059275,0.00024605958449817563,0.0028234349379744894,0.0181,0.01521830378972039,0.07573530284932087
612,1,0.8,0.28,0.0,2.1,5.479151944296769,1.8004894133842622,17.621887873516183,0.1268179213858383,4.575389439539838,0.7634752281602835,-0.04487974554110176,181.666613804297,4482.190719750137,0.00022687775929942312,0.002636854862434146,0.0181,0.016322956728430343,0.1268179213858383
6215,2,1.1,0.28,0.0,2.1,6.060298508740997,7.9244713848355754,4.961535200625608,4.713586922218619,3.978964380830022,1.7773864291833918,-0.07739599675159921,60.87980810581765,1065.3385669550423,0.0015559988263405893,0.003834879513178069,0.0181,0.015145463829011581,4.713586922218619
9727,1,1.2,0.28,0.0,2.1,1.8641884143543184,2.4121063525489683,3.782354398433177,-0.4893745262330168,4.259158619708992,1.3457239754404484,-0.2331420783072917,93.69891034711901,1954.0734574371988,0.0003061743066573473,0.003838212848062933,0.0181,0.01058123833219381,0.4893745262330168
7498,1,1.2,0.28,0.0,2.1,1.3379008111572597,1.88122331091367,3.782354398433177,-0.6740857201086072,4.298204415875805,1.2865690265673668,-0.17849380724613995,100.05454040720717,2133.222360408025,0.00019620233759811985,0.0029224551062728976,0.0181,0.012000097305119294,0.6740857201086072
11535,1,0.8,0.28,0.0,2.1,5.339741985227122,1.7737503256321954,17.621887873516183,0.24311065532635223,4.576945844079738,0.7621083994601469,-0.04373814621024245,182.1472578891049,4499.732794180946,0.0002254909453891071,0.0026372446451053133,0.0181,0.016365920178428743,0.24311065532635223
18629,1,1.04,0.28,0.0,2.1,4.447967129882135,3.416829504416779,5.9485837932703305,-0.267258625165678,4.311014188400891,1.1801963092251744,-0.11095048372747067,107.96914691735779,2264.549159654089,0.00015430322908679107,0.0020262313334831195,0.0181,0.01401935687212254,0.267258625165678
2270,2,1.0,0.28,0.0,2.1,9.176346025266502,8.952118533002018,7.086683378199176,0.4249590225648197,3.9465246491305175,1.7582681448682953,-0.03909225192049574,58.9533233925736,1019.6932166235347,0.0013212834291961417,0.0010483919983734769,0.0181,0.01654193549423887,0.4249590225648197
5085,2,1.13,0.28,0.0,2.1,5.7418384107077305,8.745166035795245,4.562857433789538,-1.0031175540130677,3.8781306244810985,2.022910209235806,-0.04544247855187075,50.93729130678566,855.9829619861285,0.00132670283483337,0.0012615722168421994,0.0181,0.016301820106747952,1.0031175540130677
17712,1,1.14,0.28,0.0,2.1,1.3738419284988117,1.7095828076869939,4.4426321398840525,-0.30875826362624864,4.352903322925947,1.1774580437743318,-0.08655293740932976,112.58663207222885,2444.9791155640605,0.00015479407297242225,0.0027138616375069757,0.0181,0.014829470262410044,0.30875826362624864
6833,1,0.85,0.28,0.0,2.1,13.315929798472904,5.865295579343573,13.910367845083716,-0.14742065464869902,4.326930252340453,1.0473846599135352,-0.10894485016047524,117.07306664077619,2440.670496155352,0.0004508914555900451,0.0032663445675281677,0.0181,0.0140842499797118,0.14742065464869902
6626,2,1.14,0.28,0.0,2.1,5.797172037264023,9.609961718902484,4.4426321398840525,0.12335497138285059,3.737740886635232,2.3877306045287283,-0.013034367390133344,39.356261470383906,651.4712408344042,0.0016095734223483186,0.000846772622984937,0.0181,0.017564840378873164,0.12335497138285059
15759,1,1.09,0.28,0.0,2.1,2.4686057602927574,2.2542003615902284,4.824137932989341,-0.09663085457951151,4.346639801980864,1.159679619118612,-0.09438281818324408,113.108680839625,2433.40168006301,0.00014414732209842802,0.002487885326159789,0.0181,0.014564505929743767,0.09663085457951151
606,2,0.97,0.28,0.0,2.1,10.431359314480362,9.282005522718011,8.094449821985704,-0.15505770706065242,3.9054556380607353,1.8153986207971256,-0.030216604020995394,55.18833011688811,946.3459748268126,0.0011981651652222883,0.0005584593978015251,0.0181,0.016883480122154803,0.15505770706065242
1763,2,1.09,0.28,0.0,2.1,5.450072729330487,6.016174450236473,4.824137932989341,0.8907840717264779,4.125541836569996,1.494947051573675,-0.11595302807429718,77.98898026602919,1474.8081131434167,0.00035103530477818015,0.0022487543072550187,0.0181,0.013858797427993752,0.8907840717264779
1868,2,1.11,0.28,0.0,2.1,4.973539675068424,5.797028070899367,4.8147557497222335,0.2397083707903107,4.114767319789015,1.5280140322722426,-0.14667752512164187,76.14451061574147,1434.3059053174106,0.0004023182993157845,0.00242427800917,0.0181,0.012912223946660785,0.2397083707903107
18686,1,0.99,0.28,0.0,2.1,1.9725583707424523,1.5747213480397864,7.406038867892791,-0.09181419016404198,4.476268062846146,0.9519809165416988,-0.033838602270875026,144.93163545258759,3355.099395878131,0.0001642262848723905,0.0028858762887344624,0.0181,0.01674325812280497,0.09181419016404198
1230,2,1.19,0.28,0.0,2.1,4.7095731532892975,8.64541376760565,3.8794280795262175,0.8677009899041248,3.848110148341698,2.149259391439015,-0.05135581014259224,47.749278742522144,792.4932568921503,0.0013462169353994375,0.0013434528507230148,0.0181,0.01608135964797918,0.8677009899041248
6376,2,0.85,0.28,0.0,2.1,16.06592541620958,8.45194272054537,13.910367845083716,-0.036923005579686446,4.126820209738193,1.3176714638919105,-0.07727669755995828,83.61698024077239,1554.4158547020465,0.0010578939066486482,0.0018244584415684217,0.0181,0.015149624807003291,0.036923005579686446
16247,2,1.14,0.28,0.0,2.1,4.846016786148538,6.629553378698464,4.4426321398840525,0.48649112690618374,4.040918280262988,1.685681319599318,-0.1504665490716019,66.72161826406177,1211.1676832626747,0.000304229439434909,0.0013337133750028762,0.0181,0.012800060601227375,0.48649112690618374
6033,1,1.16,0.28,0.0,2.1,3.869302202368964,5.011462371229318,4.199255540080211,-0.5095408734537493,4.1503998538855535,1.4995941735881009,-0.16520459546906402,79.73772345869531,1555.540098256321,0.00032612374665993765,0.002331094876850015,0.0181,0.01237297055500179,0.5095408734537493
336,2,0.84,0.28,0.0,2.1,14.781416985897259,6.5752757308392695,14.576375251050134,-0.6234483760020311,4.291912204472641,1.083834351525656,-0.10805170961043893,110.68921950355629,2256.648141422052,0.0003551425442533212,0.0020122543116586344,0.0181,0.014113244495989387,0.6234483760020311
6685,2,1.07,0.28,0.0,2.1,6.73415107314135,7.912003901807921,5.220910024115425,-0.664573690798182,4.004937809062777,1.7008848264060452,-0.06083692056778455,64.11894755699167,1133.624090906352,0.001581579687834666,0.004410394130008544,0.0181,0.01573409087924362,0.664573690798182
1134,1,0.82,0.28,0.0,2.1,15.545968285036386,6.168374622432745,16.034095100136632,-0.6683024405663347,4.331650915908635,1.023111159225673,-0.114244405896098,119.15096637117287,2485.041164943189,0.000442461387473167,0.0029033644024607508,0.0181,0.013913428769617812,0.6683024405663347
