,evol_stage,initial_mass,initial_Yinit,initial_feh,initial_MLT,star_age,frac_age,ms_age,effective_T,log_g,radius,star_feh,delta_nu_fit,nu_max,hrgradient,fagegradient,initial_zx,star_zx
4599,2,1.03,0.28,0.0,2.1,7.137631756350997,6.700356182305837,6.227122736152007,0.05663975561707399,4.127658501818143,1.4495177658982619,-0.09848736988558048,79.57550893764774,1498.1240042163877,0.0005928546582641157,0.0029713918702173325,0.0181,0.014427504053003698
4600,1,1.05,0.28,0.0,2.1,1.4026326797822033,1.4941105647821982,5.701476462362781,-0.012097275494956743,4.437713226508183,1.0249028787659509,-0.03694543645005557,133.56981154056254,3028.520694245959,0.00015398006431122902,0.0029696254164581076,0.0181,0.016623908446744825
4601,1,1.08,0.28,0.0,2.1,4.060519612496537,3.637906457934133,5.021366061182642,0.043146085856298054,4.268567301283984,1.2629114589396953,-0.1367813456724161,99.3759866281257,2042.370597123616,0.00015825916434053289,0.0018844186190202228,0.0181,0.013209830017357574
4602,2,1.01,0.28,0.0,2.1,8.372921840515742,7.96348783022226,6.778158727378367,-0.10663291455806688,4.046761761041672,1.5749427347680267,-0.06793478092162489,69.84858989950625,1257.7445638349934,0.0011371388873800995,0.0029100348481889693,0.0181,0.015479031853246653
4603,2,1.03,0.28,0.0,2.1,8.563973499621786,9.798968537006528,6.227122736152007,0.09058138531498501,3.696372167479893,2.3791938486483963,-0.011074828365399771,37.41331188470177,600.1954231484392,0.0007255073135134231,0.0003771869891610047,0.0181,0.017644272095999558
4604,2,1.14,0.28,0.0,2.1,5.666062036396692,9.130535057938726,4.4426321398840525,-0.0850519065249179,3.8299825826032055,2.1474541276941967,-0.0268249364921825,46.66148198690591,779.704276923461,0.0011624257904316807,0.0005794123347111491,0.0181,0.017015849604517776
4605,2,1.2,0.28,0.0,2.1,3.761709418285366,5.910583243117324,3.782354398433177,-0.053447378856698625,4.073990790032804,1.6653708568233487,-0.17181019531555258,69.18772213088192,1295.1486058252055,0.0009065334146155826,0.00046263308791888447,0.0181,0.012186202190418317
4606,2,1.04,0.28,0.0,2.1,7.970608421319059,9.041388530995297,5.9485837932703305,0.003705595532867631,3.9057649621068085,1.8790848208489823,-0.0314877164550041,54.41853378690174,928.8260842771222,0.0012383338694421729,0.0008425504737846756,0.0181,0.016834137045489927
4607,1,1.05,0.28,0.0,2.1,2.3351456566536832,1.9512714827437723,5.701476462362781,0.011728907518391113,4.4000039220340685,1.0703784706837502,-0.0630818497505792,125.24885719682234,2773.5698634879686,0.00015523995768865125,0.0027615954823004274,0.0181,0.01565296899913147
4608,2,1.2,0.28,0.0,2.1,3.78004106927448,5.961982066508633,3.782354398433177,0.047359059410211,4.049742555224381,1.7124952158691886,-0.17180975236081586,65.95130070430005,1218.2813439557308,0.0003499992091210917,0.0002548378729017031,0.0181,0.012186214619631585
4609,2,1.0,0.28,0.0,2.1,9.59272550676059,9.888257029090347,7.086683378199176,0.07109204710157487,3.658039757084871,2.449994093187549,-0.0104379722954538,35.19868894713804,551.941407377357,0.0005931948487413605,0.00028660182498785325,0.0181,0.017670164906602486
