,Unnamed: 0,evol_stage,initial_mass,initial_Yinit,initial_feh,initial_MLT,star_age,frac_age,ms_age,effective_T,log_g,radius,star_feh,delta_nu_fit,hrgradient,fagegradient,initial_zx,star_zx,weights
66856,5324680,2,0.95,0.26,0.45,1.9,0.26134775776553454,9.901983702594487,18.780491108349644,4499.031427606023,3.6856104701657975,2.314125443810873,0.4342134750539953,37.49149634570722,0.0005239979060845644,0.00012271049881290574,0.05101273105588661,0.04919172474482294,0.26134775776553454
48315,1491839,3,0.85,0.28,0.5,2.3,-0.3460674257215608,9.752707392061406,25.63937313182864,4623.600835975156,3.8454083515793487,1.8213105029298573,0.4671495170367623,50.82802122735903,0.0005403220095187249,0.00013176868335301742,0.05723722564904767,0.05306743442259566,0.3460674257215608
82357,4004285,2,1.11,0.3,0.5,2.5,-0.10909959446831863,9.426212686904613,7.985449952160094,5107.62153883188,3.907280282927767,1.939106211135592,0.4789193477595445,53.03602773202381,0.0013641023002846054,0.0004469744813179744,0.05723722564904767,0.05452528228110744,0.10909959446831863
3049,2341709,2,1.12,0.24,0.45,1.7,0.18016388182374676,9.536849932322413,11.32355471389126,4562.371390453299,3.8589580651967204,2.058359905393904,0.4281687909180253,49.09486402675536,0.0013715039093609607,0.0004542908166558224,0.05101273105588661,0.0485117973902978,0.18016388182374676
80657,3765281,2,1.03,0.24,0.2,1.7,0.1434707835490734,9.212937570579486,11.718089552636863,4914.527449164545,3.9435224165725646,1.7908437304574674,0.16319185819071896,58.41724863744279,0.0011049346754160457,0.00041686435932597465,0.028686566783546162,0.02635544982920137,0.1434707835490734
56016,4945881,3,0.86,0.24,0.3,2.3,-0.2898548711071669,9.242986891218903,26.72402871753324,4835.139796561754,4.0973805075754814,1.370998517785646,0.2338057877672225,79.41442472083027,0.0013797100334431976,0.0006527102996891633,0.036114247900936716,0.031008757352732636,0.2898548711071669
29278,7827024,2,0.82,0.3,0.35,1.7,0.3961179446197036,8.898028723362668,21.146001111518494,4857.917968360389,4.0946697760869775,1.3429268216189605,0.2723063074175511,80.15749334687295,0.0014338680464046538,0.0012492159357940789,0.04052085260808695,0.03388323612400021,0.3961179446197036
4525,1667725,3,0.85,0.26,0.45,2.3,-0.28007113688431673,9.296990050349546,28.405439519158172,4743.776506498656,4.101071841336527,1.3572446570672891,0.38142559820521343,80.04970255128097,0.0013139130570605931,0.0006228506945573088,0.05101273105588661,0.0435616351302414,0.28007113688431673
99084,5536880,2,0.92,0.32,0.35,1.7,0.16505244504853778,8.797891074467328,11.017331175972052,5134.81364379484,4.022252030540641,1.5459644153007908,0.2964609218290053,68.74464382704444,0.0013332663332853148,0.0010955579928720316,0.04052085260808695,0.035821147723351696,0.16505244504853778
639,7138595,1,0.95,0.24,0.45,1.7,0.39041638317771543,4.466084874355327,22.55241781197769,4838.331949587475,4.388496114087898,1.0317118583913336,0.34880754426349925,127.34167168807028,0.00024609893841330153,0.002028797108632685,0.05101273105588661,0.040409745859334656,0.39041638317771543
76716,7102075,2,0.89,0.24,0.35,2.5,-0.45301836366694914,9.482030474176362,24.91496758904988,4776.132164876693,4.0157485434253415,1.5320381242845946,0.3023482345213206,68.11549628673542,0.0009667184968118457,0.00030684051464963114,0.04052085260808695,0.03631004685980619,0.45301836366694914
