,Unnamed: 0,evol_stage,initial_mass,initial_Yinit,initial_feh,initial_MLT,star_age,frac_age,ms_age,effective_T,log_g,radius,star_feh,delta_nu_fit,hrgradient,fagegradient,initial_zx,star_zx,weights
71193,7882552,2,1.13,0.3,-0.1,2.1,4.636269868925519,9.324317219183365,3.6161937449968415,5564.635312445281,3.75854509754915,2.321081996917264,-0.12129001903239273,0.22630302787099055,0.0011458468558695795,0.0003700447842939214,0.014377341048509497,0.013689530567249523,0.22630302787099055
88451,6376223,2,1.04,0.32,0.1,2.3,6.118678417916249,7.897471942685352,4.984694270248174,5961.112700504808,4.0122049353601525,1.6634082130366519,0.029105935761673706,-0.09876566180693658,0.0016566207879142561,0.0030582006489535685,0.02278654995347443,0.019354613833756418,0.09876566180693658
21014,7577962,2,1.18,0.28,-0.2,1.9,3.5461564897398627,6.986946477867826,3.2363777691634272,6331.66108451883,3.954342298516549,1.8946698281585788,-0.3451913926054088,-0.3555008547880547,0.0012219614913226654,0.003095019637335605,0.011420327935091498,0.008174989099833361,0.3555008547880547
89807,5075391,1,0.84,0.28,0.25,2.3,10.740025332310438,2.7667136779839208,19.747058286035415,5092.459800837765,4.525636107649167,0.8284499306282352,0.1803388407067683,-0.22743133547132288,0.0002716082468533687,0.0022107374122324053,0.0321868573217045,0.02741684113574745,0.22743133547132288
46778,7448732,1,1.17,0.28,0.5,1.9,6.837802135955122,4.765245549959504,7.978898777070213,5502.7957792307325,4.266740336871247,1.3172476702907034,0.4307891566840327,0.5028852057733388,0.0005138997133548736,0.0030022254088671874,0.05723722564904767,0.04880538370880892,0.5028852057733388
82774,6920328,2,1.19,0.3,0.45,2.1,7.1815143053148445,8.981053043463385,5.966409088502557,5310.358953234363,3.9317491411388574,1.9523390222086727,0.4211185345842252,0.09392460392543,0.0011444725258603365,0.0004558785857997627,0.05101273105588661,0.04773062370969817,0.09392460392543
38673,6121685,2,1.0,0.26,0.3,2.3,16.00084624726554,9.763087417310281,12.347201956013787,4841.532114914767,3.7677019571417474,2.1601760278844897,0.2846887491511472,-0.09379628399273798,0.0005311329260362394,0.00015905534451166048,0.036114247900936716,0.034863206156039266,0.09379628399273798
66051,6952971,1,1.07,0.3,-0.5,1.9,0.2253352570910955,1.1335893631449716,3.0642858653863927,6821.376664430862,4.400248190679161,1.0802206375881092,-0.6034192310221687,-0.6770910732155357,0.00023056863821198525,0.002989605577075449,0.005723722564904768,0.0045108599521701,0.6770910732155357
43550,1584680,1,0.8,0.26,0.1,2.1,18.429970941863814,4.592232687655911,23.25086280852177,5131.9796838209,4.4488614384876914,0.8831997774657069,-0.013096978388542454,-0.1376360388000819,0.0003807017224153594,0.002456844953284687,0.02278654995347443,0.017562308288394054,0.1376360388000819
60281,5664406,1,1.2,0.3,0.0,2.5,1.457627064787015,2.2177965734578136,3.239377922492081,6600.59724222838,4.276283660668612,1.3194516160940746,-0.2335389057489509,-0.18757961417514935,0.0004363550532016812,0.0039809141514652036,0.0181,0.010571574364181371,0.18757961417514935
